trad_id,cust_id,time,amount,type_label,type
47441,10069,7/31/2010,20,正常,Normal
47488,30114,8/1/2010,0,赠送,Presented
47489,30251,8/1/2010,209,正常,Normal
47490,30164,8/1/2010,0,赠送,Presented
47491,30235,8/1/2010,100,正常,Normal
47492,10042,8/1/2010,20,正常,Normal
47493,10280,8/1/2010,167,正常,Normal
47494,30294,8/1/2010,18,正常,Normal
47495,10257,8/1/2010,18,正常,Normal
47500,40271,8/1/2010,244,正常,Normal
47501,40172,8/1/2010,0,赠送,Presented
47506,10003,8/1/2010,18,正常,Normal
47507,20047,8/1/2010,296,正常,Normal
47508,30007,8/1/2010,15,正常,Normal
47509,20110,8/1/2010,296,正常,Normal
47510,20179,8/1/2010,319,正常,Normal
47511,40128,8/1/2010,0,赠送,Presented
47517,30105,8/1/2010,0,赠送,Presented
47518,20043,8/1/2010,139,正常,Normal
47519,30299,8/1/2010,139,正常,Normal
47522,30195,8/1/2010,0,赠送,Presented
47523,30299,8/1/2010,314,正常,Normal
47529,10149,8/1/2010,0,赠送,Presented
47530,30257,8/1/2010,211,正常,Normal
47531,10004,8/1/2010,0,赠送,Presented
47532,40224,8/1/2010,223,正常,Normal
47541,40127,8/1/2010,223,正常,Normal
47542,40156,8/1/2010,0,赠送,Presented
47543,30239,8/1/2010,279,正常,Normal
47544,40119,8/1/2010,0,赠送,Presented
47545,40141,8/1/2010,0,赠送,Presented
47546,40237,8/1/2010,296,正常,Normal
47547,30208,8/1/2010,0,赠送,Presented
47548,10128,8/1/2010,399,正常,Normal
47551,30098,8/1/2010,0,赠送,Presented
47552,20121,8/1/2010,398,正常,Normal
47553,40006,8/1/2010,314,正常,Normal
47554,20106,8/1/2010,0,赠送,Presented
47579,20219,8/2/2010,211,正常,Normal
47580,20275,8/2/2010,211,正常,Normal
47581,40232,8/2/2010,30,正常,Normal
47582,10156,8/2/2010,20,正常,Normal
47639,40270,8/2/2010,18,正常,Normal
47640,40225,8/2/2010,120,正常,Normal
47732,20069,8/2/2010,0,赠送,Presented
47733,20143,8/2/2010,211,正常,Normal
47802,10236,8/2/2010,211,正常,Normal
47803,30133,8/2/2010,0,赠送,Presented
47804,10096,8/2/2010,449,正常,Normal
47805,20271,8/2/2010,0,赠送,Presented
47806,10106,8/2/2010,-18,退货,returned_goods
47807,20114,8/2/2010,18,正常,Normal
47808,40135,8/2/2010,314,正常,Normal
47809,10034,8/2/2010,0,赠送,Presented
47810,10249,8/2/2010,60,正常,Normal
47811,20127,8/2/2010,40,正常,Normal
47823,20193,8/2/2010,279,正常,Normal
47824,20081,8/2/2010,0,赠送,Presented
47838,40253,8/2/2010,0,赠送,Presented
47839,40295,8/2/2010,314,正常,Normal
47945,10149,8/3/2010,0,赠送,Presented
47946,40048,8/3/2010,449,正常,Normal
47947,30207,8/3/2010,0,赠送,Presented
47948,10190,8/3/2010,449,正常,Normal
47949,10179,8/3/2010,-449,退货,returned_goods
47950,10161,8/3/2010,449,正常,Normal
47975,10231,8/3/2010,319,正常,Normal
47976,20164,8/3/2010,449,正常,Normal
47977,40161,8/3/2010,0,赠送,Presented
47978,30220,8/3/2010,449,正常,Normal
48017,20288,8/3/2010,211,正常,Normal
48018,30104,8/3/2010,0,赠送,Presented
48021,20276,8/3/2010,399,正常,Normal
48022,40194,8/3/2010,0,赠送,Presented
48042,30135,8/3/2010,0,赠送,Presented
48043,10230,8/3/2010,269,正常,Normal
48044,10035,8/3/2010,269,正常,Normal
48045,10280,8/3/2010,343,正常,Normal
48060,20001,8/4/2010,209,正常,Normal
48061,10183,8/4/2010,0,赠送,Presented
48062,10013,8/4/2010,0,赠送,Presented
48063,20014,8/4/2010,314,正常,Normal
48064,20012,8/4/2010,269,正常,Normal
48067,30259,8/4/2010,314,正常,Normal
48068,30288,8/4/2010,0,赠送,Presented
48069,10209,8/4/2010,244,正常,Normal
48070,40149,8/4/2010,0,赠送,Presented
48071,10028,8/4/2010,296,正常,Normal
48072,20165,8/4/2010,0,赠送,Presented
48075,10088,8/4/2010,399,正常,Normal
48076,10030,8/4/2010,0,赠送,Presented
48112,20170,8/4/2010,0,赠送,Presented
48113,30184,8/4/2010,296,正常,Normal
48114,30051,8/4/2010,0,赠送,Presented
48115,30030,8/4/2010,167,正常,Normal
48116,30151,8/4/2010,0,赠送,Presented
48117,10298,8/4/2010,211,正常,Normal
48124,10233,8/4/2010,0,赠送,Presented
48125,40111,8/4/2010,339,正常,Normal
48130,40004,8/4/2010,36,正常,Normal
48131,20135,8/4/2010,211,正常,Normal
48137,40290,8/4/2010,0,赠送,Presented
48138,20074,8/4/2010,299,正常,Normal
48146,40285,8/4/2010,269,正常,Normal
48147,10202,8/4/2010,0,赠送,Presented
48148,40169,8/4/2010,211,正常,Normal
48149,30141,8/4/2010,0,赠送,Presented
48150,40111,8/4/2010,269,正常,Normal
48151,40016,8/4/2010,296,正常,Normal
48152,40094,8/4/2010,0,赠送,Presented
48153,40022,8/4/2010,-349,退货,returned_goods
48156,30217,8/4/2010,314,正常,Normal
48157,20135,8/4/2010,135,正常,Normal
48192,30143,8/5/2010,167,正常,Normal
48193,20024,8/5/2010,0,赠送,Presented
48194,40141,8/5/2010,351,正常,Normal
48195,40091,8/5/2010,0,赠送,Presented
48196,30259,8/5/2010,269,正常,Normal
48197,30085,8/5/2010,0,赠送,Presented
48200,30217,8/5/2010,0,赠送,Presented
48201,40163,8/5/2010,209,正常,Normal
48202,30186,8/5/2010,30,正常,Normal
48203,40260,8/5/2010,244,正常,Normal
48204,30291,8/5/2010,211,正常,Normal
48205,30027,8/5/2010,0,赠送,Presented
48206,20123,8/5/2010,296,正常,Normal
48207,10091,8/5/2010,0,赠送,Presented
48208,10034,8/5/2010,307,正常,Normal
48209,10278,8/5/2010,0,赠送,Presented
48210,40163,8/5/2010,209,正常,Normal
48211,40036,8/5/2010,0,赠送,Presented
48216,40253,8/5/2010,314,正常,Normal
48217,10131,8/5/2010,0,赠送,Presented
48218,40208,8/5/2010,279,正常,Normal
48219,40017,8/5/2010,0,赠送,Presented
48220,40298,8/5/2010,299,正常,Normal
48221,10262,8/5/2010,0,赠送,Presented
48222,30150,8/5/2010,211,正常,Normal
48223,10226,8/5/2010,0,赠送,Presented
48247,40221,8/5/2010,299,正常,Normal
48248,30225,8/5/2010,0,赠送,Presented
48260,40155,8/5/2010,314,正常,Normal
48261,40244,8/5/2010,0,赠送,Presented
48277,20146,8/6/2010,339,正常,Normal
48278,10246,8/6/2010,0,赠送,Presented
48285,10056,8/6/2010,399,正常,Normal
48286,30185,8/6/2010,0,赠送,Presented
48314,30227,8/6/2010,296,正常,Normal
48315,20255,8/6/2010,0,赠送,Presented
48326,20073,8/6/2010,296,正常,Normal
48327,10139,8/6/2010,0,赠送,Presented
48331,40056,8/6/2010,69,正常,Normal
48332,20103,8/6/2010,314,正常,Normal
48333,30166,8/6/2010,0,赠送,Presented
48334,20133,8/6/2010,319,正常,Normal
48335,30005,8/6/2010,0,赠送,Presented
48341,10285,8/6/2010,211,正常,Normal
48342,30163,8/6/2010,0,赠送,Presented
48347,30210,8/6/2010,0,赠送,Presented
48348,10026,8/6/2010,100,正常,Normal
48353,40146,8/6/2010,399,正常,Normal
48354,20181,8/6/2010,0,赠送,Presented
48368,20231,8/6/2010,0,赠送,Presented
48369,30162,8/6/2010,296,正常,Normal
48370,20145,8/6/2010,0,赠送,Presented
48371,10065,8/6/2010,211,正常,Normal
48372,30149,8/7/2010,0,赠送,Presented
48373,40287,8/7/2010,167,正常,Normal
48376,20232,8/7/2010,0,赠送,Presented
48377,10148,8/7/2010,269,正常,Normal
48378,20188,8/7/2010,-269,退货,returned_goods
48379,30278,8/7/2010,211,正常,Normal
48380,10115,8/7/2010,0,赠送,Presented
48381,30083,8/7/2010,-307,退货,returned_goods
48382,20140,8/7/2010,211,正常,Normal
48383,40145,8/7/2010,0,赠送,Presented
48384,20277,8/7/2010,296,正常,Normal
48385,10255,8/7/2010,279,正常,Normal
48386,10138,8/7/2010,0,赠送,Presented
48387,30195,8/7/2010,167,正常,Normal
48388,10033,8/7/2010,0,赠送,Presented
48389,40211,8/7/2010,299,正常,Normal
48390,10061,8/7/2010,0,赠送,Presented
48391,40239,8/7/2010,0,赠送,Presented
48392,20221,8/7/2010,296,正常,Normal
48393,10163,8/7/2010,211,正常,Normal
48394,20120,8/7/2010,211,正常,Normal
48395,40204,8/7/2010,-211,退货,returned_goods
48396,40014,8/7/2010,0,赠送,Presented
48397,20236,8/7/2010,399,正常,Normal
48398,10115,8/7/2010,0,赠送,Presented
48399,20030,8/7/2010,399,正常,Normal
48400,30298,8/7/2010,0,赠送,Presented
48401,30055,8/7/2010,299,正常,Normal
48402,40207,8/7/2010,0,赠送,Presented
48403,40150,8/7/2010,296,正常,Normal
48414,40040,8/7/2010,0,赠送,Presented
48415,20242,8/7/2010,399,正常,Normal
48443,10123,8/7/2010,0,赠送,Presented
48444,40207,8/7/2010,211,正常,Normal
48447,30264,8/7/2010,0,赠送,Presented
48448,30088,8/7/2010,279,正常,Normal
48449,40215,8/7/2010,0,赠送,Presented
48450,40272,8/7/2010,449,正常,Normal
48451,20282,8/7/2010,0,赠送,Presented
48452,40083,8/7/2010,399,正常,Normal
48453,10177,8/7/2010,0,赠送,Presented
48454,20060,8/7/2010,299,正常,Normal
48460,40048,8/7/2010,0,赠送,Presented
48461,20227,8/7/2010,211,正常,Normal
48473,40174,8/7/2010,0,赠送,Presented
48474,30030,8/7/2010,296,正常,Normal
48475,10279,8/7/2010,0,赠送,Presented
48476,20257,8/7/2010,211,正常,Normal
48477,30056,8/7/2010,0,赠送,Presented
48478,40285,8/7/2010,211,正常,Normal
48488,10283,8/7/2010,0,赠送,Presented
48489,20254,8/7/2010,398,正常,Normal
48490,40141,8/7/2010,0,赠送,Presented
48491,40189,8/7/2010,314,正常,Normal
48492,30036,8/7/2010,0,赠送,Presented
48493,20287,8/7/2010,307,正常,Normal
48494,20185,8/7/2010,0,赠送,Presented
48495,10276,8/7/2010,399,正常,Normal
48500,30013,8/7/2010,0,赠送,Presented
48501,30151,8/7/2010,299,正常,Normal
48502,10078,8/7/2010,0,赠送,Presented
48503,10194,8/7/2010,299,正常,Normal
48504,20291,8/7/2010,-299,退货,returned_goods
48507,20233,8/7/2010,244,正常,Normal
48508,40211,8/7/2010,0,赠送,Presented
48509,20072,8/7/2010,279,正常,Normal
48510,30059,8/7/2010,269,正常,Normal
48511,30209,8/7/2010,0,赠送,Presented
48514,20043,8/7/2010,0,赠送,Presented
48515,40276,8/7/2010,399,正常,Normal
48516,40233,8/7/2010,0,赠送,Presented
48517,30282,8/7/2010,296,正常,Normal
48522,10270,8/7/2010,0,赠送,Presented
48523,30209,8/7/2010,339,正常,Normal
48562,20063,8/8/2010,0,赠送,Presented
48563,30294,8/8/2010,209,正常,Normal
48564,30160,8/8/2010,239,正常,Normal
48565,10206,8/8/2010,314,正常,Normal
48566,20234,8/8/2010,0,赠送,Presented
48567,30084,8/8/2010,-239,退货,returned_goods
48568,40003,8/8/2010,-314,退货,returned_goods
48573,10134,8/8/2010,239,正常,Normal
48574,20167,8/8/2010,314,正常,Normal
48578,40012,8/8/2010,0,赠送,Presented
48579,40162,8/8/2010,296,正常,Normal
48580,30092,8/8/2010,0,赠送,Presented
48581,40292,8/8/2010,296,正常,Normal
48584,20220,8/8/2010,0,赠送,Presented
48585,10285,8/8/2010,209,正常,Normal
48588,40042,8/8/2010,296,正常,Normal
48589,30084,8/8/2010,0,赠送,Presented
48602,20157,8/8/2010,399,正常,Normal
48603,10205,8/8/2010,0,赠送,Presented
48604,40047,8/8/2010,28,正常,Normal
48608,20276,8/8/2010,139,正常,Normal
48609,20262,8/8/2010,56,正常,Normal
48610,20291,8/8/2010,269,正常,Normal
48611,40003,8/8/2010,319,正常,Normal
48612,10095,8/8/2010,0,赠送,Presented
48613,30273,8/8/2010,0,赠送,Presented
48614,30242,8/8/2010,100,正常,Normal
48615,30249,8/8/2010,399,正常,Normal
48616,40103,8/8/2010,0,赠送,Presented
48617,10157,8/8/2010,314,正常,Normal
48618,40003,8/8/2010,0,赠送,Presented
48621,10095,8/8/2010,296,正常,Normal
48622,10212,8/8/2010,0,赠送,Presented
48628,20038,8/8/2010,314,正常,Normal
48629,30179,8/8/2010,0,赠送,Presented
48630,40017,8/8/2010,296,正常,Normal
48631,10187,8/8/2010,0,赠送,Presented
48632,30111,8/8/2010,60,正常,Normal
48633,40073,8/8/2010,0,赠送,Presented
48640,10045,8/8/2010,15,正常,Normal
48641,40124,8/8/2010,279,正常,Normal
48642,10110,8/8/2010,0,赠送,Presented
48643,30097,8/8/2010,0,赠送,Presented
48644,40108,8/8/2010,211,正常,Normal
48678,40238,8/8/2010,0,赠送,Presented
48679,10048,8/8/2010,296,正常,Normal
48684,10175,8/9/2010,0,赠送,Presented
48685,40061,8/9/2010,209,正常,Normal
48686,30206,8/9/2010,0,赠送,Presented
48687,20102,8/9/2010,299,正常,Normal
48718,40257,8/9/2010,36,正常,Normal
48719,30168,8/9/2010,139,正常,Normal
48720,10152,8/9/2010,0,赠送,Presented
48743,20178,8/9/2010,296,正常,Normal
48744,20195,8/9/2010,0,赠送,Presented
48745,20242,8/9/2010,174,正常,Normal
48746,40090,8/9/2010,0,赠送,Presented
48811,30089,8/9/2010,269,正常,Normal
48812,10048,8/9/2010,0,赠送,Presented
48825,30097,8/9/2010,314,正常,Normal
48826,10186,8/9/2010,0,赠送,Presented
48843,10059,8/9/2010,239,正常,Normal
48844,10021,8/9/2010,0,赠送,Presented
48871,40283,8/9/2010,399,正常,Normal
48872,20169,8/9/2010,0,赠送,Presented
48876,20173,8/9/2010,211,正常,Normal
48877,30294,8/9/2010,0,赠送,Presented
48878,20037,8/9/2010,-174,退货,returned_goods
48879,20298,8/9/2010,0,赠送,Presented
48880,30030,8/9/2010,399,正常,Normal
48882,40202,8/9/2010,36,正常,Normal
48897,40155,8/9/2010,399,正常,Normal
48898,30166,8/9/2010,0,赠送,Presented
48901,30191,8/9/2010,279,正常,Normal
48902,10194,8/9/2010,0,赠送,Presented
48905,10185,8/9/2010,0,赠送,Presented
48906,20216,8/9/2010,339,正常,Normal
48949,40299,8/11/2010,0,赠送,Presented
48950,20161,8/11/2010,279,正常,Normal
48951,10216,8/11/2010,0,赠送,Presented
48952,10096,8/11/2010,244,正常,Normal
48953,40037,8/11/2010,0,赠送,Presented
48954,20036,8/11/2010,296,正常,Normal
48955,30237,8/11/2010,-211,退货,returned_goods
48956,20232,8/11/2010,211,正常,Normal
48957,10227,8/11/2010,0,赠送,Presented
48958,40293,8/11/2010,244,正常,Normal
48959,20002,8/11/2010,0,赠送,Presented
48960,10201,8/11/2010,439,正常,Normal
48961,10087,8/11/2010,0,赠送,Presented
48962,30154,8/11/2010,296,正常,Normal
48963,30261,8/11/2010,314,正常,Normal
48964,20094,8/11/2010,299,正常,Normal
48965,30143,8/11/2010,0,赠送,Presented
48966,40030,8/11/2010,179,正常,Normal
48967,10231,8/11/2010,0,赠送,Presented
48968,40161,8/11/2010,211,正常,Normal
48969,40127,8/11/2010,0,赠送,Presented
48970,30118,8/11/2010,0,赠送,Presented
48971,40078,8/11/2010,449,正常,Normal
48972,10041,8/11/2010,296,正常,Normal
48973,30043,8/11/2010,0,赠送,Presented
48974,40068,8/11/2010,0,赠送,Presented
48975,10071,8/11/2010,299,正常,Normal
48976,40160,8/11/2010,179,正常,Normal
48977,30205,8/11/2010,0,赠送,Presented
48978,20221,8/11/2010,179,正常,Normal
48979,30234,8/11/2010,0,赠送,Presented
48980,10184,8/11/2010,244,正常,Normal
48981,20189,8/11/2010,0,赠送,Presented
48982,10123,8/11/2010,174,正常,Normal
48983,30279,8/11/2010,0,赠送,Presented
48984,40046,8/11/2010,261,正常,Normal
48985,40229,8/11/2010,0,赠送,Presented
48987,40281,8/11/2010,20,正常,Normal
48988,30007,8/11/2010,261,正常,Normal
48989,30022,8/11/2010,0,赠送,Presented
48990,20080,8/11/2010,0,赠送,Presented
48991,30222,8/11/2010,399,正常,Normal
48992,40160,8/11/2010,0,赠送,Presented
48993,30210,8/11/2010,244,正常,Normal
49001,40193,8/11/2010,0,赠送,Presented
49002,20086,8/11/2010,174,正常,Normal
49003,10298,8/11/2010,0,赠送,Presented
49004,30150,8/11/2010,174,正常,Normal
49007,30238,8/11/2010,0,赠送,Presented
49008,40074,8/11/2010,279,正常,Normal
49009,10225,8/11/2010,0,赠送,Presented
49010,40156,8/11/2010,399,正常,Normal
49011,30277,8/11/2010,0,赠送,Presented
49012,40066,8/11/2010,399,正常,Normal
49015,10287,8/11/2010,0,赠送,Presented
49016,10122,8/11/2010,149,正常,Normal
49017,10259,8/11/2010,179,正常,Normal
49020,20022,8/11/2010,261,正常,Normal
49021,30205,8/11/2010,0,赠送,Presented
49026,20224,8/11/2010,261,正常,Normal
49027,20288,8/11/2010,0,赠送,Presented
49048,20047,8/11/2010,0,赠送,Presented
49049,40206,8/11/2010,179,正常,Normal
49050,20124,8/11/2010,36,正常,Normal
49055,20035,8/12/2010,0,赠送,Presented
49056,10201,8/12/2010,449,正常,Normal
49057,40142,8/12/2010,60,正常,Normal
49058,10072,8/12/2010,149,正常,Normal
49059,10288,8/12/2010,-60,退货,returned_goods
49060,10270,8/12/2010,-149,退货,returned_goods
49061,30096,8/12/2010,30,正常,Normal
49062,10040,8/12/2010,179,正常,Normal
49063,40075,8/12/2010,150,正常,Normal
49064,10140,8/12/2010,0,赠送,Presented
49065,30215,8/12/2010,175,正常,Normal
49066,10292,8/12/2010,-244,退货,returned_goods
49067,40026,8/12/2010,0,赠送,Presented
49068,40192,8/12/2010,279,正常,Normal
49087,10216,8/12/2010,0,赠送,Presented
49088,10235,8/12/2010,449,正常,Normal
49096,30024,8/12/2010,0,赠送,Presented
49097,20024,8/12/2010,244,正常,Normal
49103,40050,8/12/2010,20,正常,Normal
49104,30177,8/12/2010,45,正常,Normal
49105,20271,8/12/2010,179,正常,Normal
49106,40128,8/12/2010,0,赠送,Presented
49107,30196,8/12/2010,174,正常,Normal
49108,10067,8/12/2010,299,正常,Normal
49109,40261,8/12/2010,0,赠送,Presented
49110,40007,8/12/2010,0,赠送,Presented
49111,10209,8/12/2010,179,正常,Normal
49112,20109,8/12/2010,174,正常,Normal
49115,40134,8/12/2010,0,赠送,Presented
49116,10263,8/12/2010,174,正常,Normal
49157,20197,8/12/2010,0,赠送,Presented
49158,30241,8/12/2010,314,正常,Normal
49162,30100,8/13/2010,269,正常,Normal
49163,40138,8/13/2010,0,赠送,Presented
49165,40001,8/13/2010,100,正常,Normal
49166,10131,8/13/2010,0,赠送,Presented
49173,40156,8/13/2010,174,正常,Normal
49174,40267,8/13/2010,0,赠送,Presented
49175,20213,8/13/2010,143,正常,Normal
49176,10159,8/13/2010,0,赠送,Presented
49177,20145,8/13/2010,0,赠送,Presented
49178,40266,8/13/2010,299,正常,Normal
49179,40063,8/13/2010,174,正常,Normal
49180,30166,8/13/2010,18,正常,Normal
49181,20201,8/13/2010,261,正常,Normal
49182,10029,8/13/2010,0,赠送,Presented
49183,10112,8/13/2010,0,赠送,Presented
49184,10172,8/13/2010,261,正常,Normal
49185,10079,8/13/2010,269,正常,Normal
49186,30295,8/13/2010,0,赠送,Presented
49189,20089,8/13/2010,0,赠送,Presented
49190,10066,8/13/2010,174,正常,Normal
49191,20294,8/13/2010,179,正常,Normal
49192,30286,8/13/2010,0,赠送,Presented
49193,30055,8/13/2010,399,正常,Normal
49194,20113,8/13/2010,174,正常,Normal
49195,10251,8/13/2010,0,赠送,Presented
49199,30254,8/13/2010,15,正常,Normal
49200,30109,8/13/2010,0,赠送,Presented
49201,20246,8/13/2010,174,正常,Normal
49206,10184,8/13/2010,0,赠送,Presented
49207,10100,8/13/2010,179,正常,Normal
49208,10141,8/13/2010,0,赠送,Presented
49209,20255,8/13/2010,179,正常,Normal
49210,30051,8/13/2010,0,赠送,Presented
49211,20163,8/13/2010,244,正常,Normal
49244,40135,8/13/2010,0,赠送,Presented
49245,30299,8/13/2010,199,正常,Normal
49248,10129,8/13/2010,0,赠送,Presented
49249,30073,8/13/2010,143,正常,Normal
49250,40165,8/13/2010,261,正常,Normal
49251,40103,8/13/2010,0,赠送,Presented
49252,20136,8/13/2010,261,正常,Normal
49253,20190,8/13/2010,0,赠送,Presented
49254,10048,8/13/2010,314,正常,Normal
49255,40164,8/13/2010,261,正常,Normal
49256,40101,8/13/2010,0,赠送,Presented
49257,30119,8/13/2010,269,正常,Normal
49258,40232,8/13/2010,0,赠送,Presented
49268,10235,8/13/2010,269,正常,Normal
49269,30183,8/13/2010,0,赠送,Presented
49293,20285,8/14/2010,-449,退货,returned_goods
49294,30162,8/14/2010,399,正常,Normal
49295,40086,8/14/2010,244,正常,Normal
49296,40214,8/14/2010,0,赠送,Presented
49297,10236,8/14/2010,261,正常,Normal
49298,10237,8/14/2010,0,赠送,Presented
49312,20225,8/14/2010,175,正常,Normal
49313,20280,8/14/2010,174,正常,Normal
49314,30125,8/14/2010,0,赠送,Presented
49322,30025,8/14/2010,0,赠送,Presented
49323,20032,8/14/2010,150,正常,Normal
49324,20110,8/14/2010,0,赠送,Presented
49325,20063,8/14/2010,244,正常,Normal
49326,10216,8/14/2010,0,赠送,Presented
49327,20224,8/14/2010,261,正常,Normal
49328,40293,8/14/2010,0,赠送,Presented
49329,40140,8/14/2010,179,正常,Normal
49330,20291,8/14/2010,0,赠送,Presented
49331,30077,8/14/2010,175,正常,Normal
49332,30002,8/14/2010,0,赠送,Presented
49333,20247,8/14/2010,175,正常,Normal
49334,30152,8/14/2010,0,赠送,Presented
49335,20114,8/14/2010,174,正常,Normal
49336,40141,8/14/2010,0,赠送,Presented
49337,10220,8/14/2010,174,正常,Normal
49338,10142,8/14/2010,0,赠送,Presented
49339,20025,8/14/2010,244,正常,Normal
49340,10297,8/14/2010,0,赠送,Presented
49341,20029,8/14/2010,174,正常,Normal
49368,10019,8/14/2010,0,赠送,Presented
49369,10185,8/14/2010,449,正常,Normal
49370,30155,8/14/2010,0,赠送,Presented
49371,30237,8/14/2010,339,正常,Normal
49372,30272,8/14/2010,-261,退货,returned_goods
49373,40217,8/14/2010,261,正常,Normal
49374,10122,8/14/2010,0,赠送,Presented
49375,40103,8/14/2010,335,正常,Normal
49387,40018,8/14/2010,17,正常,Normal
49388,10158,8/14/2010,0,赠送,Presented
49389,10038,8/14/2010,230,正常,Normal
49390,10149,8/14/2010,179,正常,Normal
49391,10227,8/14/2010,0,赠送,Presented
49394,40007,8/14/2010,-150,退货,returned_goods
49395,30295,8/14/2010,175,正常,Normal
49412,20044,8/15/2010,0,赠送,Presented
49413,30039,8/15/2010,174,正常,Normal
49414,20252,8/15/2010,207,正常,Normal
49415,10290,8/15/2010,0,赠送,Presented
49418,40271,8/15/2010,0,赠送,Presented
49419,40287,8/15/2010,230,正常,Normal
49422,40054,8/15/2010,0,赠送,Presented
49423,40237,8/15/2010,174,正常,Normal
49426,30005,8/15/2010,0,赠送,Presented
49427,20100,8/15/2010,239,正常,Normal
49428,40161,8/15/2010,279,正常,Normal
49429,40285,8/15/2010,269,正常,Normal
49432,20203,8/15/2010,0,赠送,Presented
49433,40289,8/15/2010,179,正常,Normal
49434,40241,8/15/2010,0,赠送,Presented
49435,20051,8/15/2010,143,正常,Normal
49438,40286,8/15/2010,0,赠送,Presented
49439,10014,8/15/2010,199,正常,Normal
49445,10108,8/15/2010,143,正常,Normal
49446,30016,8/15/2010,0,赠送,Presented
49451,10025,8/15/2010,0,赠送,Presented
49452,20039,8/15/2010,399,正常,Normal
49455,30253,8/15/2010,0,赠送,Presented
49456,40042,8/15/2010,239,正常,Normal
49463,30046,8/15/2010,36,正常,Normal
49465,10166,8/15/2010,449,正常,Normal
49466,20227,8/15/2010,0,赠送,Presented
49467,20287,8/15/2010,18,正常,Normal
49468,40020,8/15/2010,319,正常,Normal
49469,40086,8/15/2010,174,正常,Normal
49470,30120,8/15/2010,0,赠送,Presented
49471,30246,8/15/2010,375,正常,Normal
49472,30027,8/15/2010,0,赠送,Presented
49473,10007,8/15/2010,239,正常,Normal
49474,20268,8/15/2010,174,正常,Normal
49475,20065,8/15/2010,0,赠送,Presented
49476,20280,8/15/2010,399,正常,Normal
49477,40234,8/15/2010,269,正常,Normal
49478,30006,8/15/2010,0,赠送,Presented
49480,20183,8/15/2010,0,赠送,Presented
49481,20251,8/15/2010,174,正常,Normal
49482,30149,8/15/2010,174,正常,Normal
49483,10025,8/15/2010,0,赠送,Presented
49484,10227,8/15/2010,279,正常,Normal
49485,30273,8/15/2010,-279,退货,returned_goods
49486,10120,8/15/2010,279,正常,Normal
49487,30012,8/15/2010,0,赠送,Presented
49488,10114,8/15/2010,239,正常,Normal
49489,40261,8/15/2010,0,赠送,Presented
49490,40137,8/15/2010,143,正常,Normal
49491,10139,8/15/2010,0,赠送,Presented
49492,20089,8/15/2010,174,正常,Normal
49501,30034,8/15/2010,0,赠送,Presented
49502,20096,8/15/2010,279,正常,Normal
49510,30214,8/15/2010,174,正常,Normal
49511,20192,8/15/2010,0,赠送,Presented
49512,10101,8/15/2010,314,正常,Normal
49513,10248,8/15/2010,209,正常,Normal
49514,20122,8/15/2010,209,正常,Normal
49515,40033,8/15/2010,0,赠送,Presented
49553,30104,8/15/2010,0,赠送,Presented
49554,40120,8/15/2010,261,正常,Normal
49557,20050,8/15/2010,-209,退货,returned_goods
49558,40225,8/15/2010,279,正常,Normal
49562,20095,8/15/2010,0,赠送,Presented
49563,30090,8/15/2010,261,正常,Normal
49566,10187,8/15/2010,0,赠送,Presented
49567,40004,8/15/2010,399,正常,Normal
49568,20018,8/15/2010,143,正常,Normal
49573,10041,8/15/2010,261,正常,Normal
49574,30267,8/15/2010,0,赠送,Presented
49592,40045,8/16/2010,-261,退货,returned_goods
49593,40252,8/16/2010,261,正常,Normal
49609,10251,8/16/2010,261,正常,Normal
49610,30027,8/16/2010,351,正常,Normal
49611,10277,8/16/2010,28,正常,Normal
49612,20177,8/16/2010,28,正常,Normal
49613,10169,8/16/2010,72,正常,Normal
49614,20211,8/16/2010,269,正常,Normal
49615,30251,8/16/2010,119,正常,Normal
49627,40247,8/16/2010,174,正常,Normal
49628,40067,8/16/2010,0,赠送,Presented
49642,30020,8/16/2010,299,正常,Normal
49643,20140,8/16/2010,0,赠送,Presented
49658,20157,8/16/2010,269,正常,Normal
49659,10118,8/16/2010,0,赠送,Presented
49672,30249,8/16/2010,20,正常,Normal
49673,10025,8/16/2010,0,赠送,Presented
49674,20159,8/16/2010,174,正常,Normal
49675,20134,8/16/2010,399,正常,Normal
49676,20231,8/16/2010,0,赠送,Presented
49679,10216,8/16/2010,319,正常,Normal
49680,40235,8/16/2010,0,赠送,Presented
49704,30241,8/16/2010,314,正常,Normal
49705,40026,8/16/2010,0,赠送,Presented
49749,10290,8/16/2010,314,正常,Normal
49750,20195,8/16/2010,0,赠送,Presented
49753,20066,8/16/2010,174,正常,Normal
49754,20206,8/16/2010,0,赠送,Presented
49755,10296,8/16/2010,230,正常,Normal
49756,40123,8/16/2010,0,赠送,Presented
49769,10191,8/16/2010,0,赠送,Presented
49770,20273,8/16/2010,20,正常,Normal
49771,10033,8/16/2010,15,正常,Normal
49772,20156,8/16/2010,261,正常,Normal
49835,10223,8/17/2010,0,赠送,Presented
49836,20128,8/17/2010,314,正常,Normal
49837,10283,8/17/2010,0,赠送,Presented
49838,10154,8/17/2010,244,正常,Normal
49839,40228,8/17/2010,0,赠送,Presented
49840,20116,8/17/2010,244,正常,Normal
49841,40203,8/17/2010,20,正常,Normal
49842,30292,8/17/2010,195,正常,Normal
49843,30225,8/17/2010,28,正常,Normal
49844,30209,8/17/2010,261,正常,Normal
